optimizer,epoch,particle,trace,det,logdet,maxeig,mineig,eigval_coef_var,log_eigval_coef_var,log_maxeig,log_mineig
adam,10,19,7369.25868922472,3393201086.5397925,21.945039674639702,6575.2134,0.9021743,1.9588916,0.67237884,8.791062,-0.10294755
adam,11,1,6400.245253562927,1333783823.0209134,21.01128587126732,5711.9688,0.73685026,1.9591827,0.67252743,8.650319,-0.3053706
adam,11,2,6673.027582585812,711411394.3323139,20.382761478424072,5910.8755,0.30926198,1.9431593,0.66431516,8.684549,-1.1735666
adam,11,3,6817.64490005374,1059219083.540744,20.78079754114151,6040.3374,0.39825818,1.9435039,0.6644925,8.706215,-0.92065483
adam,11,4,6462.366050720215,2024741411.9916646,21.428708255290985,5676.75,0.5971167,1.9248321,0.65483874,8.6441345,-0.5156427
adam,11,5,6169.298969462514,344014132.32229763,19.65619331598282,5448.98,0.17881484,1.9367547,0.6610137,8.603184,-1.7214044
adam,11,6,6789.0528890788555,1789348684.525584,21.305118083953857,5937.8516,0.30149338,1.9156312,0.6500472,8.689103,-1.1990073
adam,11,7,6931.687667995691,1008180734.9713485,20.731412768363953,6175.889,0.43896666,1.9558666,0.67083335,8.728408,-0.82333183
adam,11,8,6851.35572257638,827699271.8330897,20.534160017967224,6032.739,0.18953171,1.9302552,0.6576522,8.704956,-1.663199
adam,11,9,6980.212377309799,2287228463.977751,21.550606429576874,6112.403,0.5012374,1.9186954,0.6516455,8.718075,-0.69067544
adam,11,10,6452.530471116304,535989124.6324785,20.099624514579773,5766.225,0.31325367,1.9622003,0.6740664,8.659773,-1.1607419
adam,11,11,6691.721879392862,2278158693.991949,21.546632885932922,5867.1724,0.47986618,1.921065,0.6528797,8.677128,-0.73424804
adam,11,12,6659.904187232256,1663864462.0445683,21.23240852355957,5849.97,0.47247174,1.9250923,0.6549739,8.674191,-0.7497773
adam,11,13,6562.1360476613045,596988763.6220198,20.207408726215363,5918.085,0.5331617,1.982376,0.68429613,8.685768,-0.6289305
adam,11,14,6162.795950591564,1227264490.9940395,20.92805314064026,5418.45,0.46918005,1.9270933,0.6560128,8.597565,-0.7567687
adam,11,15,7112.870287746191,1253158709.3061917,20.948933482170105,6288.3667,0.32300362,1.938986,0.6621651,8.746457,-1.1300918
adam,11,16,6828.542025566101,651833177.1097766,20.29529881477356,6000.8066,0.33221745,1.926639,0.65577704,8.699649,-1.1019655
adam,11,17,6714.386733919382,602922610.671681,20.217299699783325,5998.465,0.42560568,1.9619237,0.67392546,8.699259,-0.85424197
adam,11,18,6530.750391066074,987339921.230897,20.71052485704422,5819.6196,0.51078993,1.9559245,0.670863,8.66899,-0.67179686
adam,11,19,7342.936141431332,1247156094.8006244,20.94413161277771,6475.1357,0.23444694,1.9334265,0.65929383,8.775724,-1.450526
adam,12,1,6544.389226973057,662670055.2278845,20.311787545681,5834.892,0.3881083,1.9571762,0.6715027,8.671611,-0.9464708
adam,12,2,6885.023678898811,2138366172.732136,21.483308106660843,6054.412,0.64813507,1.9275812,0.656266,8.708543,-0.4336562
adam,12,3,6696.477850139141,829997086.4001341,20.536932587623596,5905.175,0.34483665,1.9334775,0.65932024,8.683584,-1.0646844
adam,12,4,6208.000592857599,1057365874.5513362,20.779046654701233,5405.25,0.30484977,1.9063617,0.64519656,8.595126,-1.1879362
adam,12,5,6347.797147765756,295306703.75358,19.503524899482727,5598.873,0.12530018,1.9338565,0.6595162,8.630321,-2.077043
adam,12,6,6939.338946819305,4218495481.5645304,22.162744760513306,6031.6895,0.59945774,1.9026656,0.64325583,8.7047825,-0.51172984
adam,12,7,6403.523713201284,708294052.9527891,20.378370344638824,5614.8115,0.3973244,1.9217169,0.65321904,8.633163,-0.9230022
adam,12,8,6393.398391485214,1225747588.0148966,20.92681711912155,5576.0537,0.4554305,1.9103522,0.64728767,8.626237,-0.78651214
adam,12,9,6830.326034545898,1962491322.2055016,21.397480487823486,5928.1333,0.54005,1.9002864,0.6420046,8.687465,-0.6160935
adam,12,10,6963.481164753437,292606808.784335,19.49434006214142,6225.924,0.12624317,1.9633572,0.67465585,8.736477,-2.0695453
adam,12,11,6789.061977028847,5825103705.286103,22.485443264245987,5926.5093,1.2327725,1.911891,0.6480928,8.687191,0.20926568
adam,12,12,6705.860022842884,1739995329.1847937,21.277148246765137,5890.797,0.5833643,1.9252697,0.6550661,8.681147,-0.5389434
adam,12,13,7017.278719723225,649465034.7598149,20.291659593582153,6337.9023,0.4413951,1.9856515,0.68594706,8.754303,-0.8178149
adam,12,14,6038.036133170128,1162776350.9406753,20.874076426029205,5276.881,0.6154536,1.9145031,0.6494581,8.571091,-0.48539573
adam,12,15,6827.224952071905,1111938008.6164331,20.8293696641922,5976.0044,0.32037124,1.9179116,0.6512369,8.695507,-1.1382748
adam,12,16,7510.524033695459,1295534193.5156834,20.98218935728073,6640.1494,0.4557952,1.9395022,0.66243136,8.80089,-0.7857117
adam,12,17,6581.707591414452,1057246313.7255764,20.77893367409706,5842.0723,0.68722427,1.9478824,0.66674286,8.672841,-0.37509462
adam,12,18,6509.812808007002,482754708.58606637,19.99501872062683,5777.688,0.32654116,1.947315,0.6664515,8.661758,-1.1191993
adam,12,19,7088.120980411768,1394222040.906064,21.055601954460144,6204.367,0.35085455,1.9178534,0.6512065,8.733008,-1.0473835
adam,13,1,6192.537029802799,698454649.3105553,20.36438113451004,5448.9443,0.3958624,1.9287153,0.65685415,8.603177,-0.9266886
adam,13,2,6574.277460932732,1130832522.214333,20.84621948003769,5753.088,0.45124328,1.9174439,0.650993,8.657492,-0.79574865
adam,13,3,6562.724959999323,992428264.6259407,20.715665221214294,5751.611,0.3561584,1.9203665,0.65251607,8.657235,-1.0323797
adam,13,4,6043.262827336788,2219403309.134363,21.520503997802734,5238.2393,0.85207886,1.8972133,0.64038616,8.563741,-0.1600762
adam,13,5,6544.305289506912,1158372002.0460267,20.87028133869171,5764.3164,0.5269635,1.9309353,0.65800446,8.659442,-0.64062405
adam,13,6,7337.178077459335,4656990569.401738,22.261635720729828,6405.6587,0.5926821,1.9120349,0.648168,8.764937,-0.5230971
adam,13,7,6294.019332885742,779036637.8809941,20.473569214344025,5488.997,0.41118145,1.9104555,0.64734167,8.610501,-0.8887207
adam,13,8,6892.919391870499,2841426021.660998,21.767572090029716,6040.312,0.80628824,1.9202613,0.65246123,8.706211,-0.21531399
adam,13,9,6843.600106716156,1480033692.9312277,21.115330517292023,5915.032,0.47098303,1.8918538,0.6375572,8.685252,-0.7529332
adam,13,10,7276.945916175842,487428717.6727878,20.004655241966248,6480.869,0.13440251,1.9549227,0.6703507,8.77661,-2.006916
adam,13,11,7053.812744855881,3640506104.6125703,22.01538836956024,6140.012,0.5683243,1.9059366,0.6449735,8.722582,-0.565063
adam,13,12,6442.324624717236,1671917760.2678113,21.23723717033863,5631.6196,0.8138029,1.9151682,0.6498054,8.636152,-0.20603709
adam,13,13,6675.736577779055,589727360.7162874,20.195170640945435,5967.642,0.35437158,1.9628451,0.674395,8.694107,-1.0374093
adam,13,14,6845.3488458395,3754169152.584846,22.046132385730743,6003.56,0.9244796,1.9218456,0.653286,8.700108,-0.07852429
adam,13,15,6652.5237574875355,1741290959.3861444,21.277892231941223,5765.2417,0.42457822,1.897054,0.6403021,8.659602,-0.85665905
adam,13,16,7318.99587726593,1432897421.828617,21.082964420318604,6423.457,0.5198786,1.9240386,0.65442646,8.767712,-0.6541599
adam,13,17,6518.817702114582,523146052.98804706,20.075371146202087,5760.73,0.43675977,1.9384409,0.661884,8.658819,-0.828372
adam,13,18,6498.755694329739,628487344.180308,20.25882649421692,5739.6367,0.42737,1.9367596,0.6610163,8.655151,-0.8501051
adam,13,19,7574.130354106426,3004837826.3419876,21.823489129543304,6614.4033,0.41815823,1.9127609,0.64854765,8.797005,-0.8718954
adam,14,1,7190.113365888596,1027383401.445707,20.75028133392334,6400.731,0.36020184,1.9537598,0.66975564,8.764168,-1.0210907
adam,14,2,7208.4025013148785,1053634632.7996191,20.775511384010315,6346.582,0.3799033,1.9303606,0.6577068,8.7556715,-0.9678385
adam,14,3,7841.227697014809,2062602369.8546574,21.447234869003296,6940.021,0.323933,1.9412632,0.6633389,8.84506,-1.1272186
adam,14,4,6705.703961610794,2362642742.3077445,21.583046287298203,5862.904,0.64954925,1.915254,0.64985025,8.6764,-0.43147662
adam,14,5,6391.93363648653,820714853.6504972,20.52568644285202,5592.9,0.4525929,1.9170475,0.6507862,8.629253,-0.7927622
adam,14,6,7157.514974117279,6502460416.233686,22.595446601510048,6203.7944,0.81703854,1.8970795,0.6403156,8.732917,-0.20206903
adam,14,7,6658.213777601719,598018865.410816,20.20913302898407,5854.94,0.34080607,1.927827,0.65639347,8.675041,-1.0764418
adam,14,8,6911.946738958359,4345799152.685964,22.19247518479824,5956.875,0.8311093,1.8855864,0.63423884,8.692301,-0.184994
adam,14,9,6996.699543058872,3415349861.3681293,21.95154559612274,6014.011,0.67299587,1.8805394,0.63155866,8.701847,-0.39601612
adam,14,10,7011.801278680563,284112123.9286193,19.464879870414734,6228.522,0.11424288,1.9493781,0.6675104,8.736895,-2.1694286
adam,14,11,7080.271991401911,2254068949.7400885,21.53600311279297,6171.67,0.42045227,1.9090152,0.6465875,8.727725,-0.8664243
adam,14,12,7040.99712318182,1629380330.4200394,21.211466073989868,6194.0063,0.62998074,1.9285189,0.6567523,8.731338,-0.462066
adam,14,13,6715.120915412903,425663624.29960686,19.869160532951355,5994.78,0.32160258,1.9600015,0.6729452,8.698645,-1.1344388
adam,14,14,6671.296986401081,3539230881.228915,21.98717537149787,5818.4297,0.9407137,1.9101573,0.6471856,8.668786,-0.06111643
adam,14,15,7090.34923183918,2741148008.151183,21.731642842292786,6178.2236,0.5120226,1.9084251,0.6462783,8.728786,-0.6693865
adam,14,16,7073.087206631899,668574241.1217488,20.32065784931183,6156.2954,0.29647496,1.9068418,0.6454483,8.72523,-1.2157925
adam,14,17,7073.224878579378,840190938.3315406,20.549139738082886,6281.1074,0.48743394,1.9488347,0.66723156,8.745301,-0.7186005
adam,14,18,6939.502964526415,1871569145.596921,21.35004323720932,6081.3096,0.44248655,1.9199543,0.6523014,8.7129755,-0.8153452
adam,14,19,7862.433730363846,5118578354.127471,22.356142044067383,6866.3047,0.6187813,1.9128565,0.64859766,8.834381,-0.48000336
adam,15,1,6703.891942381859,1011307177.6711552,20.73451018333435,5905.769,0.5360044,1.9312536,0.65816927,8.683685,-0.6236129
adam,15,2,6958.29317560792,620062152.7474544,20.24532961845398,6082.1367,0.23493758,1.9151168,0.6497786,8.713111,-1.4484354
adam,15,3,6673.102556288242,1181898889.1440551,20.890387773513794,5803.859,0.32250458,1.9044662,0.64420176,8.666278,-1.1316379
adam,15,4,7179.134560927749,1033868686.3000183,20.756574034690857,6299.5015,0.23856412,1.922932,0.65385115,8.748226,-1.4331172
adam,15,5,6441.609111130238,559432199.9061615,20.142432808876038,5622.514,0.31193787,1.9120142,0.64815724,8.634534,-1.1649512
adam,15,6,7205.978404819965,2810522318.5190897,21.75663650035858,6207.383,0.34995252,1.8842152,0.6335114,8.733495,-1.0499578
adam,15,7,6755.552953541279,993279374.0894142,20.716522693634033,5940.249,0.5623985,1.9277775,0.6563678,8.689507,-0.5755446
adam,15,8,7069.076148211956,1705229293.6119745,21.256965279579163,6104.42,0.33981985,1.8898718,0.636509,8.716768,-1.0793397
adam,15,9,7781.783887207508,3999926694.106072,22.10954189300537,6762.302,0.6456707,1.9029524,0.64340657,8.8191185,-0.43746567
adam,15,10,7762.706926479936,765036990.1393718,20.455434679985046,6900.254,0.15239538,1.9508333,0.66825664,8.8393135,-1.881277
adam,15,11,7201.422141313553,1621562965.916758,21.206656217575073,6285.7607,0.32854939,1.9118849,0.64808965,8.746042,-1.1130681
adam,15,12,7017.441057980061,1698672120.0473936,21.253112584352493,6153.7124,0.6184481,1.9217793,0.65325147,8.724811,-0.48054203
adam,15,13,6743.350090712309,579398161.2439271,20.17750072479248,5999.5566,0.3487551,1.9525398,0.669131,8.699441,-1.0533854
adam,15,14,6198.493059158325,1695230143.5465329,21.25108450651169,5355.801,0.6016767,1.890934,0.6370709,8.585936,-0.50803506
adam,15,15,6565.429529249668,2287511487.765686,21.55072993040085,5633.028,0.50045615,1.8766828,0.62950575,8.636402,-0.6922353
adam,15,16,7133.639679372311,649996074.3566908,20.29247736930847,6202.2515,0.25410575,1.9044985,0.6442187,8.732668,-1.3700048
adam,15,17,7207.039441764355,551588843.7140642,20.12831425666809,6372.9307,0.29042953,1.9398117,0.6625909,8.759815,-1.2363943
adam,15,18,7040.030168414116,1128724581.8367755,20.844354212284088,6159.5547,0.30652463,1.9167893,0.6506516,8.7257595,-1.1824572
adam,15,19,7848.034005522728,4198906346.9848876,22.158089816570282,6842.293,0.5797032,1.9095418,0.64686334,8.830878,-0.54523903
adam,16,1,6901.203944861889,477379483.3170495,19.983821988105774,6097.4097,0.24894351,1.9375986,0.6614494,8.715619,-1.3905293
adam,16,2,7456.796882331371,942148227.0612297,20.663673520088196,6571.6396,0.27985305,1.9324332,0.65878,8.790519,-1.2734907
adam,16,3,6856.59847933054,1255624969.1180847,20.950899839401245,5955.989,0.31291753,1.9017888,0.6427949,8.692153,-1.1618156
adam,16,4,7090.52290302515,1928728804.8434522,21.38012683391571,6184.2495,0.54156595,1.9103284,0.64727515,8.729761,-0.6132904
adam,16,5,6772.624141037464,501407687.5835772,20.03293025493622,5939.877,0.25439316,1.9221654,0.65345234,8.689444,-1.3688743
adam,16,6,7057.1006757617,3160706993.6804256,21.874061346054077,6027.528,0.30579513,1.8669515,0.62430686,8.704092,-1.18484
adam,16,7,6786.242057830095,720359694.3401201,20.395261526107788,5973.87,0.4416981,1.9301844,0.65761554,8.69515,-0.81712866
adam,16,8,6823.3356764912605,935031879.6369935,20.65609109401703,5872.165,0.2477153,1.8830795,0.63290846,8.6779785,-1.3954751
adam,16,9,7762.862765610218,1651958738.7582917,21.225228190422058,6741.905,0.2998088,1.9018465,0.64282525,8.816098,-1.2046103
adam,16,10,8206.121261179447,2182624236.5322127,21.50379377603531,7344.076,0.5361336,1.9656718,0.67583406,8.901649,-0.6233719
adam,16,11,6982.613684594631,1963165115.5733576,21.397823572158813,6042.747,0.31379336,1.8939995,0.6386907,8.706614,-1.1590205
adam,16,12,7264.432017207146,1348506554.1706462,21.022263407707214,6393.4004,0.52604353,1.9294567,0.6572385,8.763021,-0.6423713
adam,16,13,6523.677989393473,360565251.69728845,19.703183889389038,5777.442,0.30952135,1.9426963,0.66407686,8.661716,-1.1727282
adam,16,14,6723.583832919598,1597099153.6654775,21.191454768180847,5826.486,0.3198189,1.896733,0.64013296,8.670169,-1.1400003
adam,16,15,7292.255921065807,3565542397.810621,21.99458259344101,6345.018,0.6905388,1.9054435,0.64471483,8.755425,-0.37028307
adam,16,16,7273.676491573453,596894585.5057914,20.20725119113922,6324.804,0.19801314,1.9047064,0.6443279,8.752234,-1.619422
adam,16,17,7289.426457703114,2387808502.235756,21.593641757965088,6399.1157,0.83883125,1.9241792,0.6544995,8.763915,-0.17574573
adam,16,18,7334.09189414978,2370087749.599748,21.58619260787964,6445.47,0.5857506,1.9261523,0.65552443,8.771132,-0.5348612
adam,16,19,7780.534510016441,3533756484.094827,21.985627055168152,6761.6973,0.5686592,1.9030261,0.6434453,8.819029,-0.564474
adam,17,1,6583.242099553347,779881491.7036787,20.47465217113495,5765.3257,0.3287373,1.9187443,0.651671,8.659616,-1.1124964
adam,17,2,7374.7299574017525,1467467226.9008176,21.106804072856903,6461.597,0.40897614,1.9201345,0.65239525,8.773632,-0.89409846
adam,17,3,6682.172212988138,913175842.9495348,20.632439017295837,5775.922,0.24299183,1.8917216,0.6374873,8.661453,-1.4147274
adam,17,4,6872.784688830376,1485659679.8541143,21.119124948978424,5969.3384,0.425079,1.9017115,0.64275426,8.694391,-0.85548025
adam,17,5,6690.744887411594,851598584.3161589,20.562625408172607,5861.3125,0.50002867,1.9197984,0.6522202,8.676128,-0.69308984
adam,17,6,7034.045368939638,3532203924.1376576,21.98518830537796,6007.164,0.3714595,1.866792,0.62422144,8.700708,-0.9903154
adam,17,7,6691.749722421169,1056549426.7797754,20.778273940086365,5845.479,0.50088257,1.9137961,0.64908874,8.673424,-0.6913836
adam,17,8,7410.20318031311,2558845707.2260556,21.662822723388672,6447.057,0.5050914,1.9053715,0.64467704,8.771379,-0.6830158
adam,17,9,8043.1432339549065,4977787241.714733,22.328251391649246,6970.303,0.6489307,1.8973686,0.64046794,8.849414,-0.43242928
adam,17,10,7596.196889817715,711873828.6445575,20.383411049842834,6757.5894,0.255732,1.9526831,0.66920435,8.818421,-1.3636253
adam,17,11,7575.793471410871,1148868257.8234582,20.862042784690857,6595.941,0.15437086,1.906534,0.6452869,8.7942095,-1.8683975
adam,17,12,7516.339324623346,1025235351.2830156,20.748188495635986,6611.3804,0.28333703,1.9281409,0.65655625,8.796548,-1.2611182
adam,17,13,6956.798200935125,712953885.9184812,20.384927093982697,6191.5684,0.4025496,1.9533302,0.6695357,8.730944,-0.90993696
adam,17,14,6924.002925157547,3065672468.626135,21.843532979488373,6006.019,0.6065326,1.8987976,0.64122087,8.700518,-0.49999684
adam,17,15,7292.538544356823,3719234602.1203666,22.036784172058105,6329.5815,0.8342754,1.9004042,0.6420666,8.75299,-0.18119168
adam,17,16,7986.57119166851,3094164089.8187222,21.85278430581093,6954.516,0.69784844,1.9076066,0.64584935,8.847147,-0.35975334
adam,17,17,7656.045359671116,1530145254.7091596,21.14862835407257,6756.1914,0.48782235,1.935322,0.66027373,8.818214,-0.71780396
adam,17,18,7074.350475907326,1970055493.046014,21.401327192783356,6185.3896,0.60172427,1.9153572,0.64990413,8.729945,-0.50795597
adam,17,19,7706.9017624258995,3678809912.436982,22.025854468345642,6685.6816,0.68156666,1.8994145,0.6415457,8.807723,-0.38336122
adam,18,1,6704.345836818218,967915776.5245488,20.6906555891037,5872.977,0.322761,1.919252,0.6519356,8.678117,-1.1308432
adam,18,2,7867.862844362855,1162392093.1882994,20.873746156692505,6900.5693,0.23870386,1.9223517,0.6535493,8.839359,-1.4325316
adam,18,3,6727.18828240037,1342393000.262324,21.017719626426697,5825.522,0.34026447,1.8955687,0.6395189,8.670004,-1.0780321
adam,18,4,6847.003929153085,788014881.4050559,20.48502743244171,5908.503,0.21398069,1.8882757,0.6356641,8.684148,-1.5418695
adam,18,5,6795.981848418713,817531660.9790468,20.521800458431244,5982.241,0.44013542,1.9299048,0.6574707,8.69655,-0.8206728
adam,18,6,7005.075799643993,1942239167.2102463,21.387107491493225,5990.6997,0.26976365,1.8696983,0.62577707,8.697964,-1.310209
adam,18,7,7526.368988528848,937859916.262452,20.65911090373993,6616.939,0.21536948,1.9272422,0.65609,8.797388,-1.5354003
adam,18,8,6670.361149728298,1255740332.4714305,20.95099103450775,5728.1377,0.39449543,1.878824,0.63064605,8.653146,-0.93014777
adam,18,9,7865.173187255859,9561177257.097246,22.98097661137581,6788.198,1.3171988,1.8889079,0.63599885,8.822941,0.27550736
adam,18,10,7933.5928837656975,1267635128.5764546,20.960418343544006,7033.507,0.31420296,1.9452155,0.6653727,8.85844,-1.1577162
adam,18,11,7752.132440239191,2236485188.871143,21.52817177772522,6760.8677,0.25118366,1.9099815,0.64709353,8.818907,-1.3815709
adam,18,12,7498.46055278182,1254009988.6308188,20.949612379074097,6583.6953,0.27731022,1.924208,0.6545145,8.792352,-1.2826184
adam,18,13,6550.987527489662,1072845390.2466819,20.793580532073975,5765.9263,0.53154886,1.9294293,0.65722424,8.659721,-0.63196015
adam,18,14,6279.090796768665,1286558916.607229,20.975237607955933,5371.226,0.52375513,1.8707637,0.6263467,8.588812,-0.646731
adam,18,15,7592.465392827988,4606018742.044721,22.250629484653473,6577.3384,0.5968151,1.896353,0.6399326,8.791386,-0.5161479
adam,18,16,7465.094608485699,1664987754.2869473,21.233083426952362,6416.332,0.39710897,1.8808482,0.6317228,8.766602,-0.9235445
